-1.02140410958904E-06 2.04280821917808E-07
0 0
-1.32505707762557E-06 2.65011415525114E-07
0 0
-2.05108447488584E-06 1.02554223744292E-06
0 0
0 0
-1.70690639269406E-06 3.41381278538813E-07
0 0
0 0
-2.95947488584475E-07 5.9189497716895E-08
-9.36929223744292E-07 1.87385844748858E-07
0 0
0 0
0 0
0 0
-4.80593607305936E-06 9.61187214611872E-07
-3.36615296803653E-06 6.73230593607306E-07
-2.53424657534247E-07 5.06849315068493E-08
0 0
0 0
0 0
0 0
0 0
0 0
-2.85388127853881E-10 2.85388127853881E-10
0 0
0 0
-1.01940639269406E-06 2.03881278538813E-07
0 0
-7.20319634703196E-07 1.44063926940639E-07
0 0
-6.60958904109589E-07 1.32191780821918E-07
0 0
-7.75684931506849E-07 1.5513698630137E-07
0 0
0 0
-3.41324200913242E-07 6.82648401826484E-08
0 0
-8.08504566210046E-07 1.61700913242009E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-1.34934360730594E-05 5.24663242009133E-06
0 0
-3.32791095890411E-06 6.65810502283105E-07
0 0
-5.1212899543379E-06 1.02425799086758E-06
0 0
-3.34417808219178E-06 1.67208904109589E-06
0 0
0 0
0 0
0 0
0 0
-7.23316210045662E-06 1.5720605022831E-06
0 0
-8.08561643835616E-06 1.61712328767123E-06
0 0
-9.51883561643836E-06 1.90376712328767E-06
0 0
-4.39925799086758E-06 8.79851598173516E-07
0 0
-4.63184931506849E-06 9.26369863013699E-07
0 0
0 0
0 0
-7.48430365296804E-06 1.49686073059361E-06
0 0
-6.91638127853881E-06 1.38327625570776E-06
0 0
-2.54346461187215E-05 5.08692922374429E-06
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-6.81478310502283E-06 1.36295662100457E-06
0 0
-4.04337899543379E-06 8.08675799086758E-07
0 0
0 0
-2.23030821917808E-06 4.46061643835616E-07
0 0
-5.06392694063927E-06 1.01278538812785E-06
0 0
0 0
0 0
-2.36044520547945E-06 7.79280821917808E-07
0 0
0 0
0 0
-2.83704337899543E-06 5.67408675799087E-07
-5.53367579908676E-06 1.10673515981735E-06
0 0
0 0
-3.45091324200913E-06 6.90182648401827E-07
0 0
-5.8416095890411E-06 1.55947488584475E-06
0 0
-4.35045662100457E-06 8.70091324200913E-07
0 0
-7.11700913242009E-06 2.9197203196347E-06
0 0
-5.52939497716895E-06 1.41837899543379E-06
0 0
0 0
-5.38299086757991E-06 1.65285388127854E-06
0 0
-5.20091324200913E-06 1.14694634703196E-06
0 0
0 0
0 0
0 0
-4.66952054794521E-06 9.33904109589041E-07
0 0
-5.00856164383562E-06 1.00171232876712E-06
0 0
0 0
0 0
-4.12014840182648E-06 8.24029680365297E-07
0 0
0 0
-3.31792237442922E-06 6.63584474885845E-07
0 0
0 0
-5.26969178082192E-06 1.60856164383562E-06
0 0
0 0
0 0
-3.05422374429224E-06 6.11073059360731E-07
0 0
-1.2324200913242E-05 3.4947203196347E-06
0 0
-1.33567351598174E-05 5.50739155251142E-06
0 0
-4.36900684931507E-06 9.79623287671233E-07
0 0
0 0
-5.89783105022831E-06 1.26826484018265E-06
0 0
0 0
-1.57659817351598E-05 6.96509703196347E-06
0 0
-6.41495433789954E-06 1.28093607305936E-06
0 0
0 0
0 0
0 0
-5.03139269406393E-07 2.51569634703196E-07
0 0
0 0
-1.48171720176937E-05 4.22383162100457E-06
0 0
0 0
-4.15268264840183E-06 8.30536529680365E-07
0 0
-4.76569634703196E-06 1.02582762557078E-06
0 0
0 0
0 0
0 0
-5.83561643835616E-06 1.16712328767123E-06
0 0
0 0
0 0
0 0
-4.38985388127854E-05 2.19492694063927E-05
0 0
0 0
0 0
-1.54537671232877E-06 3.09075342465753E-07
0 0
-1.06401255707763E-05 4.85636415525114E-06
0 0
0 0
0 0
-1.27254566210046E-06 4.14897260273973E-07
0 0
-4.92751141552511E-06 9.85502283105023E-07
0 0
-2.31706621004566E-06 4.63413242009132E-07
0 0
-1.24571917808219E-06 2.49143835616438E-07
0 0
-1.41466894977169E-06 2.76255707762557E-07
0 0
0 0
-2.59446347031963E-06 5.18892694063927E-07
0 0
-2.71004566210046E-06 5.42009132420091E-07
0 0
0 0
-4.5037100456621E-06 9.0074200913242E-07
0 0
-4.7060502283105E-06 1.10062785388128E-06
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-5.94434931506849E-06 1.1888698630137E-06
-4.61415525114155E-06 9.2283105022831E-07
0 0
0 0
-1.81421232876712E-06 3.62842465753425E-07
0 0
0 0
-8.96232876712329E-06 1.79246575342466E-06
0 0
-5.7722602739726E-06 1.88641552511415E-06
0 0
0 0
-1.57785388127854E-05 6.41743721461187E-06
0 0
-4.19377853881279E-06 8.38755707762557E-07
0 0
0 0
-5.98173515981735E-06 1.19634703196347E-06
0 0
-3.3490296803653E-06 1.00918949771689E-06
0 0
-2.00028538812785E-06 4.00057077625571E-07
0 0
0 0
-1.1826198630137E-05 4.5673801369863E-06
0 0
0 0
-4.90382420091324E-06 9.80764840182649E-07
0 0
0 0
0 0
0 0
-8.01369863013699E-07 1.6027397260274E-07
-1.72574200913242E-06 3.45148401826484E-07
-1.15353881278539E-06 2.30707762557078E-07
-8.29052511415525E-07 1.65810502283105E-07
-1.44805936073059E-06 2.89611872146119E-07
-1.04937214611872E-06 2.09874429223744E-07
0 0
0 0
-5.81963470319635E-06 2.90981735159817E-06
0 0
-9.57534246575343E-06 1.92876712328767E-06
0 0
-6.16181506849315E-06 2.2785102739726E-06
0 0
0 0
0 0
0 0
0 0
-3.31963470319635E-06 8.0074200913242E-07
0 0
0 0
0 0
-1.03093607305936E-05 2.06187214611872E-06
0 0
-2.71033105022831E-06 6.42437214611872E-07
0 0
-7.90810502283105E-06 3.57194634703196E-06
0 0
0 0
0 0
0 0
-1.95918949771689E-06 9.79594748858447E-07
0 0
0 0
-5.70005707762557E-06 1.74035388127854E-06
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-8.87243150684931E-06 3.17970890410959E-06
-3.02254566210046E-06 6.04509132420091E-07
-7.10673515981735E-06 1.42134703196347E-06
-4.00285388127854E-06 8.00570776255708E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-3.81107305936073E-06 7.62214611872146E-07
0 0
0 0
0 0
0 0
-1.67836757990868E-06 3.35673515981735E-07
0 0
-1.31957762557078E-05 6.59788812785388E-06
0 0
0 0
0 0
0 0
0 0
0 0
-4.15525114155251E-07 8.31050228310502E-08
0 0
-2.97888127853881E-06 5.95776255707763E-07
0 0
-1.74714611872146E-06 3.49429223744292E-07
0 0
-1.18807077625571E-06 2.37614155251142E-07
0 0
0 0
-9.98287671232877E-07 1.99657534246575E-07
0 0
0 0
0 0
0 0
0 0
-1.1324200913242E-06 2.2648401826484E-07
0 0
0 0
0 0
0 0
-1.83504566210046E-07 3.67009132420091E-08
0 0
0 0
-1.22060502283105E-06 2.4412100456621E-07
0 0
-3.43036529680365E-07 6.86073059360731E-08
0 0
0 0
0 0
0 0
-1.28310502283105E-06 2.5662100456621E-07
0 0
-1.04623287671233E-06 2.09246575342466E-07
0 0
-1.27083333333333E-06 2.54166666666667E-07
0 0
-2.94805936073059E-07 5.89611872146119E-08
0 0
0 0
0 0
-3.71289954337899E-07 1.8564497716895E-07
0 0
0 0
-1.98858447488585E-06 3.97716894977169E-07
0 0
-1.54937214611872E-06 3.09874429223744E-07
0 0
-1.17094748858447E-06 2.34189497716895E-07
0 0
-1.61444063926941E-06 3.22888127853881E-07
0 0
-1.0773401826484E-06 2.1546803652968E-07
0 0
-1.4560502283105E-06 2.912100456621E-07
0 0
-1.83704337899543E-06 3.67408675799087E-07
0 0
-8.89554794520548E-07 1.7791095890411E-07
0 0
0 0
0 0
-1.03110730593607E-06 2.06221461187215E-07
0 0
0 0
0 0
0 0
0 0
0 0
-1.00399543378995E-06 2.00799086757991E-07
0 0
0 0
-7.46004566210046E-07 1.49200913242009E-07
-2.43493150684931E-06 4.86986301369863E-07
-4.67180365296804E-07 9.34360730593607E-08
-1.60987442922374E-06 3.21974885844749E-07
0 0
0 0
0 0
-1.0111301369863E-06 2.0222602739726E-07
0 0
-4.61472602739726E-07 9.22945205479452E-08
0 0
0 0
-1.53538812785388E-06 3.07077625570776E-07
0 0
0 0
-1.20148401826484E-06 2.40296803652968E-07
0 0
-5.28824200913242E-07 1.05764840182648E-07
0 0
0 0
-1.54081050228311E-06 3.08162100456621E-07
0 0
-7.5E-07 1.5E-07
-1.49372146118721E-06 2.98744292237443E-07
0 0
-6.62899543378996E-06 1.32579908675799E-06
-5.35873287671233E-06 1.07174657534247E-06
0 0
0 0
0 0
-5.11986301369863E-07 1.02397260273973E-07
0 0
-5.87043378995434E-07 1.17408675799087E-07
0 0
-1.52882420091324E-06 3.05764840182648E-07
0 0
-4.6541095890411E-06 9.30821917808219E-07
0 0
0 0
0 0
0 0
0 0
-0.000560182101312785 4.27648401826484E-05
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.00167500108105023 0.000542246575342466
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.00935300207114726 0.00328198886986301
-1.29860159817352E-05 6.49300799086758E-06
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-1.12756849315069E-06 5.63784246575343E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-3.70005707762557E-06 7.40011415525114E-07
0 0
0 0
-1.04252283105023E-06 5.21261415525114E-07
0 0
0 0
0 0
0 0
0 0
-2.85388127853881E-07 1.42694063926941E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.000154563923444635 6.91663812785388E-05
0 0
0 0
-8.36568184931507E-05 2.05139646118721E-05
0 0
-0.000192612292808219 4.03704337899543E-05
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-1.08447488584475E-06 2.1689497716895E-07
0 0
-2.71689497716895E-07 5.4337899543379E-08
0 0
0 0
0 0
-1.26455479452055E-06 2.5291095890411E-07
-4.88584474885845E-07 9.7716894977169E-08
0 0
-3.16095890410959E-06 6.32191780821918E-07
0 0
-8.71860730593607E-07 1.74372146118721E-07
0 0
-8.53025114155251E-07 1.7060502283105E-07
0 0
0 0
-1.44549086757991E-06 2.89098173515982E-07
0 0
-6.37813926940639E-06 2.04180936073059E-06
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-6.67522831050228E-07 1.33504566210046E-07
0 0
-4.2023401826484E-06 2.1011700913242E-06
0 0
0 0
-4.02340182648402E-06 8.04680365296804E-07
0 0
0 0
-1.19720319634703E-06 5.98601598173516E-07
0 0
0 0
0 0
0 0
-5.09662457905248E-05 1.67732448630137E-05
0 0
0 0
0 0
0 0
0 0
-7.10046025256852E-05 2.18296860730594E-05
0 0
0 0
0 0
0 0
0 0
-3.06506849315068E-07 6.13013698630137E-08
0 0
-1.37157534246575E-06 6.85787671232877E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-2.50920862585619E-05 1.28845410958904E-05
0 0
0 0
-9.43207762557078E-07 2.4925799086758E-07
-1.19406392694064E-06 2.38812785388128E-07
0 0
0 0
0 0
0 0
0 0
0 0
-1.3289098173516E-05 6.64454908675799E-06
0 0
0 0
-5.31678082191781E-07 2.6583904109589E-07
0 0
0 0
0 0
0 0
-1.787100456621E-06 7.59560502283105E-07
0 0
-7.92941766552514E-06 5.52556221461187E-06
0 0
-1.45438807791097E-05 5.21107305936073E-07
0 0
0 0
-7.32195119863017E-05 2.01494863013699E-06
0 0
0 0
0 0
0 0
0 0
0 0
-7.09379574771692E-05 4.03296318493151E-05
0 0
-2.43607305936073E-06 4.87214611872146E-07
0 0
0 0
-1.67431691638123E-05 1.67996181506849E-05
0 0
0 0
-1.42979452054794E-06 2.85958904109589E-07
0 0
-1.51284246575342E-06 7.56421232876712E-07
-1.88070776255708E-07 9.40353881278539E-08
0 0
-1.96175799086758E-06 3.92351598173516E-07
0 0
-6.07876712328767E-07 1.80650684931507E-07
0 0
-2.61957762557078E-06 5.23915525114155E-07
0 0
0 0
-1.25913242009132E-06 2.51826484018265E-07
0 0
0 0
-9.86586757990868E-07 1.97317351598173E-07
-5.43093607305936E-07 1.08618721461187E-07
0 0
-1.02425799086758E-06 2.04851598173516E-07
0 0
0 0
-9.81735159817352E-08 1.9634703196347E-08
0 0
-4.94006849315069E-07 9.88013698630137E-08
0 0
-7.90810502283105E-07 1.58162100456621E-07
0 0
0 0
-4.90011415525114E-07 9.80022831050228E-08
-2.29509132420091E-06 4.59018264840183E-07
0 0
0 0
0 0
-2.91067351598174E-06 6.82220319634703E-07
-5.14269406392694E-07 1.02853881278539E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-9.47203196347032E-07 1.89440639269406E-07
0 0
-4.96860730593607E-07 9.93721461187215E-08
0 0
-9.60045662100457E-07 1.92009132420091E-07
0 0
-2.02625570776256E-07 4.05251141552511E-08
0 0
-9.01826484018265E-07 1.80365296803653E-07
-8.84132420091324E-07 1.76826484018265E-07
0 0
0 0
-5.39098173515982E-07 1.07819634703196E-07
-1.27054794520548E-06 2.54109589041096E-07
0 0
-1.88898401826484E-06 3.77796803652968E-07
0 0
-7.7796803652968E-07 1.55593607305936E-07
-1.5402397260274E-06 3.08047945205479E-07
0 0
0 0
-8.89554794520548E-07 1.7791095890411E-07
-1.08276255707763E-06 2.16552511415525E-07
-9.26369863013699E-07 1.8527397260274E-07
-1.52939497716895E-06 3.0587899543379E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-3.94891552511416E-06 1.12691210045662E-06
0 0
0 0
-1.62557077625571E-06 3.61586757990868E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-8.8527397260274E-07 1.77054794520548E-07
0 0
-1.67437214611872E-06 3.34874429223744E-07
0 0
0 0
0 0
0 0
-4.0328196347032E-06 8.06563926940639E-07
0 0
0 0
-7.39326484018265E-06 1.47888127853881E-06
0 0
-5.07049086757991E-06 1.01409817351598E-06
0 0
0 0
-1.17922374429224E-06 2.35844748858448E-07
0 0
0 0
-1.55622146118721E-06 3.11244292237443E-07
0 0
0 0
0 0
0 0
-1.1101598173516E-06 2.2203196347032E-07
0 0
0 0
0 0
-3.79081050228311E-06 7.58162100456621E-07
0 0
0 0
0 0
0 0
-7.97945205479452E-07 1.5958904109589E-07
0 0
-2.3347602739726E-06 4.66952054794521E-07
0 0
-1.5222602739726E-06 3.04452054794521E-07
0 0
-1.53909817351598E-06 3.07819634703196E-07
0 0
0 0
0 0
-6.77340182648402E-06 1.3546803652968E-06
0 0
0 0
-5.89497716894977E-06 1.17899543378995E-06
0 0
-7.18207762557078E-06 1.43641552511416E-06
0 0
-5.13755707762557E-06 1.31672374429224E-06
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-8.06649543378995E-06 1.61329908675799E-06
0 0
0 0
0 0
-2.40553652968037E-06 4.81107305936073E-07
0 0
0 0
-1.11900684931507E-06 2.23801369863014E-07
0 0
-7.76826484018265E-07 1.55593607305936E-07
0 0
-5.78310502283105E-06 2.17280251141553E-06
0 0
0 0
-8.91837899543379E-06 1.95559360730594E-06
0 0
0 0
0 0
-8.25570776255708E-06 1.66258561643836E-06
0 0
-4.9708904109589E-06 9.94178082191781E-07
0 0
0 0
-9.7574200913242E-07 1.95148401826484E-07
0 0
-4.04937214611872E-06 9.03110730593607E-07
0 0
0 0
-9.26997716894977E-06 3.22240296803653E-06
0 0
-7.32420091324201E-06 1.4648401826484E-06
-1.47126141552511E-05 2.94252283105023E-06
0 0
0 0
0 0
0 0
0 0
-4.09075342465753E-06 8.18150684931507E-07
0 0
-8.2791095890411E-07 1.65582191780822E-07
0 0
-1.2277397260274E-06 2.45547945205479E-07
0 0
-1.74885844748858E-06 3.49771689497717E-07
0 0
0 0
-3.65239726027397E-06 7.30479452054794E-07
0 0
0 0
0 0
-1.49543378995434E-06 2.99086757990868E-07
0 0
0 0
0 0
0 0
0 0
-1.09172374429224E-05 2.18344748858447E-06
0 0
-1.52271689497717E-05 3.04543378995434E-06
0 0
0 0
0 0
0 0
-3.38299086757991E-06 1.37248858447489E-06
0 0
0 0
-6.08732876712329E-07 1.21746575342466E-07
0 0
-1.39925799086758E-06 2.79851598173516E-07
0 0
0 0
0 0
-3.87899543378995E-06 1.08547374429224E-06
0 0
0 0
0 0
-2.91837899543379E-06 5.83675799086758E-07
0 0
-7.85102739726028E-07 1.57020547945205E-07
0 0
-8.95547945205479E-07 1.79109589041096E-07
0 0
-6.67237442922374E-07 1.33447488584475E-07
0 0
-6.53253424657534E-07 1.30650684931507E-07
0 0
0 0
0 0
0 0
0 0
-1.78929794520548E-05 3.57859589041096E-06
-1.25342465753425E-06 2.50684931506849E-07
-8.09075342465753E-07 1.61815068493151E-07
-7.95376712328767E-07 1.59075342465753E-07
-1.48458904109589E-06 2.96917808219178E-07
-1.13470319634703E-06 2.26940639269406E-07
-4.47859589041096E-06 8.95719178082192E-07
0 0
0 0
0 0
0 0
-3.85102739726027E-06 1.92551369863014E-06
0 0
0 0
0 0
-5.96432648401826E-06 1.19286529680365E-06
0 0
0 0
0 0
-5.37300228310502E-06 1.074600456621E-06
-5.54937214611872E-06 1.10987442922374E-06
0 0
0 0
0 0
0 0
0 0
0 0
-9.29509132420091E-07 1.85901826484018E-07
-8.31906392694064E-07 1.66381278538813E-07
0 0
-1.12328767123288E-06 2.24657534246575E-07
-1.25713470319635E-06 2.51426940639269E-07
0 0
0 0
0 0
0 0
-1.36244292237443E-06 2.72488584474886E-07
0 0
0 0
0 0
-6.39269406392694E-07 1.27853881278539E-07
0 0
-5.70776255707763E-07 1.14155251141553E-07
0 0
0 0
-1.21632420091324E-06 2.43264840182648E-07
0 0
-1.05308219178082E-06 2.10616438356164E-07
0 0
0 0
0 0
0 0
0 0
-7.16324200913242E-07 1.43264840182648E-07
0 0
-9.23487442922375E-06 1.84697488584475E-06
0 0
0 0
0 0
0 0
-7.05650684931507E-06 1.41130136986301E-06
0 0
-6.67608447488585E-06 1.33521689497717E-06
0 0
-8.26055936073059E-06 1.65211187214612E-06
0 0
0 0
-1.98473173515982E-05 3.96946347031964E-06
0 0
0 0
0 0
-1.08276255707763E-06 2.16552511415525E-07
0 0
-3.50856164383562E-06 1.75428082191781E-06
0 0
-2.19102420091315E-05 3.54844178082192E-06
0 0
-7.04880136986301E-06 1.4097602739726E-06
0 0
-7.93892694063927E-06 1.58778538812785E-06
0 0
0 0
-5.10714352168944E-05 9.77445205479452E-07
0 0
-2.47174657534247E-06 1.23587328767123E-06
0 0
0 0
0 0
-6.05593607305936E-07 1.21118721461187E-07
0 0
0 0
-1.86643835616438E-06 3.73287671232877E-07
0 0
-1.0259703196347E-06 2.05194063926941E-07
0 0
0 0
-1.92465753424658E-06 3.84931506849315E-07
0 0
-2.54594748858448E-06 5.09189497716895E-07
0 0
0 0
-1.84132420091324E-06 9.20662100456621E-07
0 0
-5.32848173515982E-06 1.06592465753425E-06
0 0
-1.11792237442922E-05 2.23584474885845E-06
0 0
0 0
0 0
-7.03481735159817E-06 1.40696347031963E-06
0 0
-9.51312785388128E-06 1.90262557077626E-06
0 0
-8.68065068493151E-06 1.7361301369863E-06
-1.2027397260274E-05 2.40547945205479E-06
0 0
0 0
0 0
0 0
0 0
0 0
-2.32077625570776E-06 4.64155251141552E-07
0 0
-6.32876712328767E-06 2.49931506849315E-06
0 0
-1.31421232876712E-06 2.62842465753425E-07
0 0
-1.71232876712329E-09 8.56164383561644E-10
0 0
0 0
-1.01369863013699E-06 2.02739726027397E-07
0 0
-1.775399543379E-06 3.55079908675799E-07
0 0
-9.40353881278539E-07 1.88070776255708E-07
0 0
-1.42865296803653E-06 2.85730593607306E-07
0 0
-1.80251141552511E-06 3.60502283105023E-07
0 0
0 0
0 0
0 0
0 0
0 0
-1.73287671232877E-06 3.46575342465753E-07
0 0
0 0
0 0
-1.8125E-06 3.625E-07
0 0
0 0
0 0
0 0
-1.85216894977169E-06 3.70433789954338E-07
0 0
-1.97117579908676E-06 3.94235159817352E-07
0 0
0 0
-7.212899543379E-06 1.98787100456621E-06
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-1.58704337899543E-06 3.17408675799087E-07
-7.51512557077626E-06 3.75756278538813E-06
0 0
-6.54934360730594E-05 1.808524543379E-05
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-9.36329908675799E-06 3.05031392694064E-06
0 0
-3.57277397260274E-06 7.14554794520548E-07
0 0
-1.49252283105023E-05 5.41877853881279E-06
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-7.30593607305936E-07 3.65296803652968E-07
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-6.92294520547945E-06 1.87188926940639E-06
0 0
-4.72203196347032E-06 1.46658105022831E-06
0 0
0 0
0 0
-1.04058219178082E-05 2.33125E-06
0 0
0 0
0 0
0 0
-1.40988672231736E-05 2.55806335616438E-06
0 0
0 0
0 0
-7.04880136986301E-06 1.76806506849315E-06
0 0
0 0
-5.43807077625571E-06 1.42151826484018E-06
0 0
0 0
-1.42208904109589E-06 7.11044520547945E-07
0 0
0 0
0 0
0 0
-6.78966894977169E-06 1.60724885844749E-06
0 0
0 0
-4.81164383561644E-06 1.15770547945205E-06
0 0
-1.08575913242009E-05 5.42879566210046E-06
0 0
0 0
0 0
0 0
0 0
-7.69363775684929E-05 3.17250279680365E-05
0 0
-3.95861872146119E-06 1.5724600456621E-06
0 0
0 0
0 0
0 0
0 0
0 0
-5.11986301369863E-07 2.55993150684931E-07
0 0
0 0
-1.42774630422372E-05 1.60786643835616E-06
0 0
-7.18065068493151E-06 2.69349315068493E-06
0 0
-5.75770547945205E-06 1.2785102739726E-06
0 0
-1.03356164383562E-05 2.87970890410959E-06
0 0
-9.39183789954338E-06 2.73213470319635E-06
0 0
0 0
0 0
-2.10017123287671E-06 1.05008561643836E-06
-1.95947488584475E-06 9.79737442922374E-07
0 0
0 0
0 0
0 0
-6.42323059360731E-06 2.41932077625571E-06
0 0
-2.1064497716895E-06 8.06192922374429E-07
0 0
0 0
-1.6160102739726E-05 3.23202054794521E-06
0 0
-3.25513698630137E-06 9.39811643835617E-07
0 0
0 0
0 0
-3.86458333333333E-05 1.27445776255708E-05
0 0
-1.38042237442922E-05 6.88284817351598E-06
0 0
0 0
0 0
0 0
-1.19349315068493E-06 2.38698630136986E-07
0 0
0 0
-1.28852739726027E-06 2.57705479452055E-07
0 0
-1.44777397260274E-06 2.89554794520548E-07
0 0
-1.3273401826484E-06 4.73002283105023E-07
0 0
0 0
